No,PSRJ,ref_psr,RAJ,ra_err,ref_ra,DECJ,dec_err,ref_dec,ra_deg,dec_deg
2717,J1912+1417g,hww+21,19:12:32,7.0,hww+21,+14:17,2.0,hww+21,288.1333333333333,14.283333333333333
2718,J1912+2104,dls73,19:12:43.3391,0.0001,dgb+19,+21:04:33.926,0.001,dgb+19,288.18057958333327,21.076090555555556
2719,J1912+2525,nft95,19:12:18.626,0.01,cn95,+25:25:02.12,0.11,cn95,288.07760833333333,25.417255555555556
2720,J1913-0440,lvw69b,19:13:54.1735,0.0016,hlk+04,-04:40:47.68,0.07,hlk+04,288.4757229166666,-4.679911111111111
2721,J1913+0446,kbm+03,19:13:50.82,0.04,kbm+03,+04:46:06,2.0,kbm+03,288.46174999999994,4.7683333333333335
2722,J1913+0523,psf+22,19:13:22.721,0.007,psf+22,+05:23:58.8,0.3,psf+22,288.3446708333333,5.3996666666666675
2723,J1913+0618,lbh+15,19:13:17.8786,0.0002,pkr+19,+06:18:08.277,0.005,pkr+19,288.3244941666666,6.302299166666667
2724,J1913+0657,lsb+17,19:13:32.92,0.04,lsb+17,+06:57:24.3,1.0,lsb+17,288.3871666666666,6.95675
2725,J1913+0832,mhl+02,19:13:00.50,0.02,mhl+02,+08:32:05.1,0.5,mhl+02,288.25208333333325,8.53475
2726,J1913+0904,lfl+06,19:13:21.061,0.008,lfl+06,+09:04:45.4,0.4,lfl+06,288.3377541666666,9.079277777777778
2727,J1913+0936,ht75b,19:13:52.70,0.02,lcx02,+09:36:41.8,0.3,lcx02,288.4695833333333,9.611611111111111
2728,J1913+1000,hfs+04,19:13:03.59,0.05,hfs+04,+10:00:02.4,1.4,hfs+04,288.26495833333325,10.000666666666667
2729,J1913+1011,mhl+02,19:13:20.341,0.003,mhl+02,+10:11:22.97,0.07,mhl+02,288.33475416666664,10.189713888888889
2730,J1913+1037g,hww+21,19:13:53,6.0,hww+21,+10:37,2.0,hww+21,288.47083333333325,10.616666666666667
2731,J1913+1050,lsb+17,19:13:35.364,0.009,lsb+17,+10:50:26.6,0.3,lsb+17,288.39734999999996,10.840722222222222
2732,J1913+1054g,hww+21,19:13:07,6.0,hww+21,+10:54,2.0,hww+21,288.2791666666666,10.9
2733,J1913+1102,lfa+16,19:13:29.0542,0.0003,lfa+16,+11:02:05.741,0.009,lfa+16,288.3710591666666,11.034928055555556
2734,J1913+11025,lbh+15,19:13:42.715,0.008,psf+22,+11:02:58.8,0.2,psf+22,288.4279791666666,11.049666666666667
2735,J1913+1145,mhl+02,19:13:43.88,0.06,mhl+02,+11:45:33.1,1.1,mhl+02,288.4328333333333,11.759194444444445
2736,J1913+1330,mll+06,19:13:17.97,0.01,bls+18,+13:30:32.78,0.04,bls+18,288.3248749999999,13.509105555555555
2737,J1913+1400,ht74,19:13:24.3527,0.0001,dgb+19,+14:00:52.559,0.001,dgb+19,288.35146958333326,14.014599722222222
2738,J1913+3732,bck+13,19:13:27.887,0.003,bck+13,+37:32:12.30,0.07,bck+13,288.3661958333333,37.53675
2739,J1914+0219,lfl+06,19:14:23.794,0.008,lfl+06,+02:19:47.8,0.3,lfl+06,288.59914166666664,2.329944444444444
2740,J1914+0625,psf+22,19:14:08.359,0.003,psf+22,+06:25:00.97,0.05,psf+22,288.5348291666666,6.416936111111111
2741,J1914+0631,hfs+04,19:14:17.24,0.04,hfs+04,+06:31:56.3,1.0,hfs+04,288.5718333333333,6.532305555555555
2742,J1914+0659,lbh+15,19:14:17.647,0.002,sab+16,+07:01:11.00,0.07,sab+16,288.5735291666667,7.019722222222222
2743,J1914+0805,hww+21,19:14:05.508,0.009,psf+22,+08:05:12.7,0.2,psf+22,288.52295,8.086861111111112
2744,J1914+0838,kbj+18,19:14:26.4506,0.0014,psf+22,+08:38:45.14,0.03,psf+22,288.6102108333333,8.645872222222222
2745,J1914+1029g,hww+21,19:14:23,6.0,hww+21,+10:29,2.0,hww+21,288.5958333333333,10.483333333333333
2746,J1914+1054g,hww+21,19:14:07,6.0,hww+21,+10:54,2.0,hww+21,288.52916666666664,10.9
2747,J1914+1122,ht75b,19:14:10.12,0.01,gr78,+11:22:03.7,0.2,gr78,288.5421666666666,11.367694444444444
2748,J1914+1228g,hww+21,19:14:55,7.0,hww+21,+12:28,2.0,hww+21,288.7291666666667,12.466666666666667
2749,J1914+1428,psf+22,19:14:53.946,0.008,psf+22,+14:28:46.2,0.2,psf+22,288.72477499999997,14.4795
2750,J1915+0227,lfl+06,19:15:02.122,0.005,lfl+06,+02:27:47.77,0.16,lfl+06,288.7588416666666,2.4632694444444447
2751,J1915+0639,psf+22,19:15:54.327,0.002,psf+22,+06:39:46.21,0.04,psf+22,288.97636249999994,6.662836111111112
2752,J1915+0738,nft95,19:15:24.80,0.02,cn95,+07:38:31.4,0.8,cn95,288.8533333333333,7.642055555555555
2753,J1915+0752,rtj+96,19:15:01.94,0.02,clm+05,+07:52:09.2,0.6,clm+05,288.75808333333333,7.869222222222223
2754,J1915+0832g,hww+21,19:15:06,6.0,hww+21,+08:32,2.0,hww+21,288.7749999999999,8.533333333333333
2755,J1915+0838,hfs+04,19:15:13.87,0.03,hfs+04,+08:38:59.7,1.3,hfs+04,288.8077916666666,8.649916666666666
2756,J1915+1009,ht75b,19:15:29.991,0.003,jbv+19,+10:09:43.37,0.06,jbv+19,288.8749624999999,10.162047222222222
2758,J1915+1145,lbh+15,19:15:33.1231,0.0008,psf+22,+11:45:40.98,0.02,psf+22,288.88801291666664,11.761383333333333
2759,J1915+1150,lbh+15,19:15:16.61,0.06,psf+22,+11:50:35.4,0.9,psf+22,288.81920833333334,11.843166666666667
2760,J1915+1410,lfl+06,19:15:35.416,0.012,lfl+06,+14:10:51.5,0.3,lfl+06,288.89756666666665,14.180972222222222
2761,J1915+1606,ht75a,19:15:27.99942,3e-05,wh16,+16:06:27.3868,0.0005,wh16,288.8666642499999,16.107607444444447
2762,J1915+1647,ht75b,19:15:19.10,0.024,hlk+04,+16:47:08.5,0.54,hlk+04,288.8295833333333,16.785694444444445
2763,J1916+0741g,hww+21,19:16:17,6.0,hww+21,+07:41,2.0,hww+21,289.0708333333333,7.683333333333334
2764,J1916+0748,rtj+96,19:16:51.5,0.2,clm+05,+07:48:00,5.0,clm+05,289.2145833333333,7.8
2765,J1916+0748g,hww+21,19:17:00,6.0,hww+21,+07:48,2.0,hww+21,289.25,7.8
2766,J1916+0844,hfs+04,19:16:19.081,0.009,hfs+04,+08:44:07.0,0.4,hfs+04,289.0795041666666,8.735277777777776
2767,J1916+0852,hfs+04,19:16:24.6,0.3,hfs+04,+08:52:36,5.0,hfs+04,289.10249999999996,8.876666666666667
2768,J1916+0951,ht74,19:16:32.3445,0.0017,hlk+04,+09:51:25.98,0.043,hlk+04,289.13476875,9.857216666666666
2769,J1916+1023,hfs+04,19:16:36.91,0.15,hfs+04,+10:23:03,6.0,hfs+04,289.1537916666666,10.384166666666665
2770,J1916+1030,wol91b,19:16:11.72,0.01,wol91b,+10:30:53.4,0.6,wol91b,289.0488333333333,10.514833333333334
2771,J1916+1030g,hww+21,19:16:46,6.0,hww+21,+10:30,2.0,hww+21,289.1916666666666,10.5
2772,J1916+1225,nab+13,19:16:20.045,0.001,nab+13,+12:25:53.94,0.04,nab+13,289.0835208333333,12.43165
2773,J1916+1312,ht74,19:16:58.67,0.02,lbs+20,+13:12:50.0,0.4,lbs+20,289.2444583333333,13.213888888888889
2774,J1916-2939,acd+19,19:16:32.701,0.005,acd+19,-29:39:27.8,0.3,acd+19,289.1362541666666,-29.657722222222223
2775,J1916+3224,scb+19,19:16:03.468,0.004,tbc+20,+32:24:39.70,0.06,tbc+20,289.01444999999995,32.411027777777775
2776,J1917+0743g,hww+21,19:17:26,6.0,hww+21,+07:43,2.0,hww+21,289.3583333333333,7.716666666666667
2777,J1917+0834,nic99,19:17:48.853,0.006,clm+05,+08:34:54.63,0.14,clm+05,289.45355416666666,8.581841666666666
2778,J1917+1046g,hww+21,19:17:55,6.0,hww+21,+10:46,2.0,hww+21,289.4791666666667,10.766666666666667
2779,J1917+1121g,hww+21,19:17:27,6.0,hww+21,+11:21,2.0,hww+21,289.3625,11.35
2780,J1917+1259g,hww+21,19:17:29,6.0,hww+21,+12:59,2.0,hww+21,289.3708333333333,12.983333333333333
2781,J1917+1353,smb71,19:17:39.7864,0.0001,dgb+19,+13:53:57.077,0.001,dgb+19,289.41577666666666,13.899188055555555
2782,J1917+1411g,hww+21,19:17:26,7.0,hww+21,+14:11,2.0,hww+21,289.3583333333333,14.183333333333334
2783,J1917+17,tkt22,19:17,4.0,tkt22,+17:24,15.0,tkt22,289.25,17.4
2784,J1917+1737,nab+13,19:17:23.976,0.005,nab+13,+17:37:31.6,0.1,nab+13,289.3499,17.625444444444444
2785,J1917+2224,sstd86,19:17:44.22,0.057,hlk+04,+22:22:48.8,1.1,hlk+04,289.43424999999996,22.380222222222223
2786,J1918-0642,eb01b,19:18:48.032722,2.7e-06,abb+18,-06:42:34.90044,0.00014,abb+18,289.7001363416667,-6.709694566666667
2787,J1918-1052,lbr+13,19:18:48.247,0.013,lbr+13,-10:52:46.38,0.66,lbr+13,289.7010291666667,-10.87955
2788,J1918+1311,lbh+15,19:18:46.220,0.005,psf+22,+13:11:24.51,0.13,psf+22,289.69258333333335,13.190141666666667
2789,J1918+1340g,hww+21,19:18:54,7.0,hww+21,+13:40,2.0,hww+21,289.72499999999997,13.666666666666666
2790,J1918+1444,ht74,19:18:23.638,0.0061,hlk+04,+14:45:06.00,0.14,hlk+04,289.5984916666667,14.751666666666667
2791,J1918+1536g,hww+21,19:18:23,7.0,hww+21,+15:36,2.0,hww+21,289.5958333333333,15.6
2792,J1918+1540g,hww+21,19:18:19,7.0,hww+21,+15:40,2.0,hww+21,289.57916666666665,15.666666666666666
2793,J1918+1541,nft95,19:18:07.70,0.06,cn95,+15:41:15.2,0.7,cn95,289.53208333333333,15.687555555555555
2794,J1918+1547g,hww+21,19:18:34,7.0,hww+21,+15:47,2.0,hww+21,289.64166666666665,15.783333333333333
2795,J1919+0021,dls72,19:19:50.6715,0.0001,dgb+19,+00:21:39.722,0.002,dgb+19,289.96113125,0.3610338888888889
2796,J1919+0134,ebvb01,19:19:43.62,0.03,ebvb01,+01:34:56.5,0.7,ebvb01,289.93174999999997,1.582361111111111
2797,J1919+1314,nab+13,19:19:32.986,0.005,nab+13,+13:14:37.3,0.1,nab+13,289.88744166666663,13.243694444444444
2798,J1919+1527g,hww+21,19:19:50,7.0,hww+21,+15:27,2.0,hww+21,289.9583333333333,15.45
2799,J1919+1645,lcm13,19:19:09.243,0.002,lcm13,+16:45:22.72,0.08,lcm13,289.78851249999997,16.75631111111111
2800,J1919+1745,dcm+09,19:19:43.342,0.004,nab+13,+17:45:03.79,0.08,nab+13,289.9305916666666,17.751052777777776
2801,J1919+23,aab+22,19:19:26,0.0,aab+22,+23:52:46,0.0,aab+22,289.8583333333333,23.879444444444445
2802,J1919+2621,clh+20,19:19:41.013,0.004,clh+20,+26:21:29.46,0.09,clh+20,289.92088749999994,26.358183333333336
2803,J1920-0950,bbb+12,19:20:55.93,0.03,bsb+19,-09:50:01.0,1.8,bsb+19,290.2330416666666,-9.83361111111111
2804,J1920+1040,hfs+04,19:20:55.38,0.08,hfs+04,+10:40:31,3.0,hfs+04,290.23074999999994,10.675277777777778
2805,J1920+1110,mhl+02,19:20:13.31,0.06,mhl+02,+11:10:59,3.0,mhl+02,290.05545833333326,11.183055555555555
2806,J1920+1515g,hww+21,19:20:22,7.0,hww+21,+15:15,2.0,hww+21,290.0916666666666,15.25
2807,J1920+2650,dtws85,19:20:38.374,0.016,hlk+04,+26:50:38.4,0.29,hlk+04,290.1598916666666,26.843999999999998
2808,J1921+0137,san16,19:21:30.30765,5e-05,san16,+01:37:25.539,0.003,san16,290.376281875,1.6237608333333333
2810,J1921-0510,sfj+20,19:21:29.45,0.02,sfj+20,-05:10:10.8,0.7,sfj+20,290.3727083333333,-5.169666666666667
2811,J1921+0812,lfl+06,19:21:47.704,0.005,lfl+06,+08:12:51.86,0.1,lfl+06,290.44876666666664,8.214405555555555
2812,J1921+0921,psf+22,19:21:53.487,0.009,psf+22,+09:21:30.2,0.2,psf+22,290.4728625,9.35838888888889
2813,J1921+1259g,hww+21,19:21:18,7.0,hww+21,+12:59,2.0,hww+21,290.325,12.983333333333333
2814,J1921+1340g,hww+21,19:21:30,7.0,hww+21,+13:40,2.0,hww+21,290.375,13.666666666666666
2815,J1921+1419,ht74,19:21:24.159,0.015,hlk+04,+14:19:17.1,0.39,hlk+04,290.3506625,14.321416666666666
2816,J1921+1505g,hww+21,19:21:25,7.0,hww+21,+15:05,2.0,hww+21,290.35416666666663,15.083333333333334
2817,J1921+1544,lcm13,19:21:46.4723,0.0009,lcm13,+15:44:17.46,0.02,lcm13,290.44363458333333,15.738183333333332
2818,J1921+1630,psf+22,19:21:00.142,0.018,psf+22,+16:30:55.8,0.9,psf+22,290.25059166666665,16.5155
2819,J1921+1929,pkr+19,19:21:23.35070,4e-05,pkr+19,+19:29:22.299,0.001,pkr+19,290.34729458333334,19.4895275
2820,J1921+1948,dls73,19:21:03.799,0.016,hlk+04,+19:48:44.7,0.36,hlk+04,290.26582916666666,19.812416666666667
2821,J1921+2003,ht75b,19:21:51.597,0.008,lcx02,+20:03:20.8,0.8,lcx02,290.46498749999995,20.055777777777777
2822,J1921+2153,hbp+68,19:21:44.815,0.002,hlk+04,+21:53:02.25,0.04,hlk+04,290.4367291666667,21.883958333333332
2823,J1921+34,tkt22,19:21,4.0,tkt22,+34:07,15.0,tkt22,290.25,34.11666666666667
2824,J1922+1131,lsb+17,19:22:50.27,0.03,lsb+17,+11:31:58.5,0.6,lsb+17,290.7094583333333,11.532916666666667
2825,J1922+1733,lcm13,19:22:53.2180,0.0007,lcm13,+17:33:23.47,0.02,lcm13,290.7217416666667,17.556519444444444
2826,J1922+2018,ht75b,19:22:08.00,0.029,hlk+04,+20:17:57.3,0.57,hlk+04,290.5333333333333,20.29925
2827,J1922+2110,dls73,19:22:53.531,0.0059,hlk+04,+21:10:41.97,0.14,hlk+04,290.7230458333333,21.178325
2828,J1922+58,slr+14,19:22,3.0,slr+14,+58:28,18.0,slr+14,290.5,58.46666666666667
2829,J1923-0408,sfj+20,19:23:10.96,0.03,sfj+20,-04:08:19.4,0.8,sfj+20,290.79566666666665,-4.138722222222222
2830,J1923+1143g,hww+21,19:23:38,6.0,hww+21,+11:43,2.0,hww+21,290.9083333333333,11.716666666666667
2831,J1923+1521g,hww+21,19:23:12,7.0,hww+21,+15:21,2.0,hww+21,290.79999999999995,15.35
2832,J1923+1706,ht75b,19:23:07.85,0.01,lcx02,+17:06:09.4,0.2,lcx02,290.7827083333333,17.102611111111113
2833,J1923+2022g,hww+21,19:23:56,7.0,hww+21,+20:22,2.0,hww+21,290.9833333333333,20.366666666666667
2834,J1923+2515,lbr+13,19:23:22.492220,3e-06,aab+21a,+25:15:40.58114,6.7e-05,aab+21a,290.8437175833333,25.26127253888889
2835,J1923+4243,slr+14,19:23:15.240,0.0069,lsk+18,+42:43:18.64,0.14,lsk+18,290.8134999999999,42.72184444444444
2836,J1924+1343g,hww+21,19:24:20,7.0,hww+21,+13:43,2.0,hww+21,291.0833333333333,13.716666666666667
2837,J1924+1509g,hww+21,19:24:34,7.0,hww+21,+15:09,2.0,hww+21,291.1416666666666,15.15
2838,J1924+1510g,hww+21,19:24:02,7.0,hww+21,+15:10,2.0,hww+21,291.00833333333327,15.166666666666666
2839,J1924+1628,lbh+15,19:24:44.090,0.006,psf+22,+16:28:37.69,0.16,psf+22,291.18370833333324,16.47713611111111
2840,J1924+1631,nab+13,19:24:54.88,0.03,nab+13,+16:31:48.8,0.6,nab+13,291.22866666666664,16.53022222222222
2841,J1924+1639,lcm13,19:24:03.1115,0.0005,lcm13,+16:39:40.756,0.009,lcm13,291.01296458333326,16.66132111111111
2842,J1924+1713,lbh+15,19:24:32.517,0.019,psf+22,+17:13:33.0,0.3,psf+22,291.13548749999995,17.22583333333333
2843,J1924+1917,psf+22,19:24:26.21,0.04,psf+22,+19:17:24.4,0.3,psf+22,291.1092083333333,19.290111111111113
2844,J1924+1923g,hww+21,19:24:20,7.0,hww+21,+19:23,2.0,hww+21,291.0833333333333,19.383333333333333
2845,J1924+1932g,hww+21,19:24:49,7.0,hww+21,+19:32,2.0,hww+21,291.2041666666666,19.533333333333335
2846,J1924+2027g,hww+21,19:24:34,7.0,hww+21,+20:27,2.0,hww+21,291.1416666666666,20.45
2847,J1924+2037g,hww+21,19:24:34,7.0,hww+21,+20:37,2.0,hww+21,291.1416666666666,20.616666666666667
2849,J1925+1532g,hww+21,19:25:00,7.0,hww+21,+15:32,2.0,hww+21,291.25,15.533333333333333
2851,J1925+1629g,hww+21,19:25:10,7.0,hww+21,+16:29,2.0,hww+21,291.29166666666663,16.483333333333334
2852,J1925+1636g,hww+21,19:25:48,7.0,hww+21,+16:36,2.0,hww+21,291.45,16.6
2853,J1925+1720,lbh+15,19:25:27.031,0.004,lsb+17,+17:20:27.31,0.08,lsb+17,291.36262916666664,17.34091944444444
2855,J1926+0431,mlt+78,19:26:24.472,0.002,lbs+20,+04:31:31.54,0.08,lbs+20,291.6019666666666,4.525427777777778
2856,J1926-0652,zlh+19,19:26:37.041,0.006,clh+20,-06:52:42.7,0.4,clh+20,291.65433749999994,-6.878527777777778
2857,J1926+0737,emk+10,19:26:33.740,0.006,eklk13,+07:37:07.2,0.3,eklk13,291.6405833333333,7.618666666666667
2858,J1926-1314,rsm+13,19:26:53.835,0.003,rsm+13,-13:14:03.8,1.8,rsm+13,291.72431249999994,-13.234388888888889
2859,J1926+1434,ht74,19:26:57.22,0.021,hlk+04,+14:34:55.3,0.46,hlk+04,291.73841666666664,14.582027777777778
2860,J1926+1452g,hww+21,19:26:55,7.0,hww+21,+14:52,2.0,hww+21,291.7291666666667,14.866666666666667
2861,J1926+1614,lbh+15,19:26:50.202,0.003,psf+22,+16:14:18.77,0.09,psf+22,291.70917499999996,16.238547222222223
2862,J1926+1631g,hww+21,19:26:24,7.0,hww+21,+16:31,2.0,hww+21,291.59999999999997,16.516666666666666
2863,J1926+1648,ht74,19:26:45.322,0.0029,hlk+04,+16:48:32.78,0.068,hlk+04,291.68884166666663,16.809105555555558
2864,J1926+1857g,hww+21,19:26:59,7.0,hww+21,+18:57,2.0,hww+21,291.74583333333334,18.95
2865,J1926+1928,ht75b,19:26:22.82,0.04,lcx02,+19:28:11.7,0.8,lcx02,291.59508333333326,19.469916666666666
2866,J1926+2016,lcm13,19:26:18.064,0.001,lcm13,+20:16:01.13,0.03,lcm13,291.5752666666666,20.266980555555556
2867,J1927+0911,lfl+06,19:27:25.628,0.008,lfl+06,+09:11:05.7,0.3,lfl+06,291.8567833333333,9.184916666666666
2868,J1927+1430g,hww+21,19:27:40,7.0,hww+21,+14:30,2.0,hww+21,291.91666666666663,14.5
2869,J1927+1852,ht75b,19:27:10.422,0.008,lcx02,+18:52:08.5,0.2,lcx02,291.79342499999996,18.869027777777777
2870,J1927+1856,ht75b,19:27:24.97,0.01,lcx02,+18:56:36.8,0.2,lcx02,291.85404166666666,18.943555555555555
2871,J1927+2234,ht75b,19:27:08.08,0.01,gr78,+22:34:57.3,0.2,gr78,291.7836666666666,22.582583333333332
2872,J1928-0108,sfj+20,19:28:18.93,0.02,sfj+20,-01:08:55.7,0.4,sfj+20,292.0788749999999,-1.1488055555555556
2873,J1928+1245,pkr+19,19:28:45.39360,6e-05,pkr+19,+12:45:53.374,0.003,pkr+19,292.18913999999995,12.76482611111111
2874,J1928+1443,lsb+17,19:28:06.79,0.05,lsb+17,+14:43:11.3,1.2,lsb+17,292.02829166666663,14.719805555555556
2875,J1928+15,dcm+09,19:28:20,7.0,dcm+09,+15:13,2.0,dcm+09,292.0833333333333,15.216666666666667
2876,J1928+1725,psf+22,19:28:52,0.0,psf+22,+17:25:29,0.0,psf+22,292.2166666666666,17.424722222222222
2877,J1928+1746,cfl+06,19:28:42.553,0.001,nab+13,+17:46:29.62,0.03,nab+13,292.1773041666666,17.774894444444442
2878,J1928+1809g,hww+21,19:28:06,7.0,hww+21,+18:09,2.0,hww+21,292.0249999999999,18.15
2879,J1928+1816g,hww+21,19:28:10,7.0,hww+21,+18:16,2.0,hww+21,292.0416666666666,18.266666666666666
2880,J1928+1839g,hww+21,19:28:38,7.0,hww+21,+18:39,2.0,hww+21,292.15833333333325,18.65
2881,J1928+1852g,hww+21,19:28:05,7.0,hww+21,+18:52,2.0,hww+21,292.0208333333333,18.866666666666667
2882,J1928+1902g,hww+21,19:28:05,7.0,hww+21,+19:02,2.0,hww+21,292.0208333333333,19.033333333333335
2883,J1928+1915g,hww+21,19:29:00,7.0,hww+21,+19:15,2.0,hww+21,292.25,19.25
2884,J1928+1923,lcm13,19:28:05.163,0.005,lcm13,+19:23:31.32,0.08,lcm13,292.0215124999999,19.392033333333334
2885,J1928+28,mss+20,19:28,0.0,mss+20,+28,0.0,mss+20,291.99999999999994,28.0
2886,J1929+00,cnst96,19:29:28,16.0,cnst96,+00:26,5.0,cnst96,292.3666666666667,0.43333333333333335
2887,J1929+0132,mzl+23,19:29:42.52833,2e-05,mzl+23,+01:32:46.5630,0.0013,mzl+23,292.427201375,1.5462675
2888,J1929+1357,lsf+17,19:29:10.62,0.02,lsf+17,+13:57:35.9,0.5,lsf+17,292.29425,13.959972222222222
2890,J1929+1615g,hww+21,19:29:36,7.0,hww+21,+16:15,2.0,hww+21,292.4,16.25
2891,J1929+1731g,hww+21,19:29:04,7.0,hww+21,+17:31,2.0,hww+21,292.26666666666665,17.516666666666666
2892,J1929+1844,ht75b,19:29:16.78,0.04,lcx02,+18:44:59.5,0.7,lcx02,292.31991666666664,18.749861111111112
2893,J1929+19,lcm13,19:29:32,7.0,hww+21,+19:05,2.0,hww+21,292.3833333333333,19.083333333333332
2894,J1929+1937g,hww+21,19:29:10,7.0,hww+21,+19:37,2.0,hww+21,292.29166666666663,19.616666666666667
2895,J1929+1955,lcm13,19:29:17.5713,0.0006,lcm13,+19:55:07.91,0.01,lcm13,292.32321375,19.91886388888889
2896,J1929+2121,lcm13,19:29:04.239,0.002,lcm13,+21:21:22.68,0.03,lcm13,292.2676625,21.3563
2897,J1929+3817,kmk+18,19:29:07.014,0.005,kmk+18,+38:17:57.5,0.1,kmk+18,292.279225,38.299305555555556
2898,J1929+62,slr+14,19:29,3.0,slr+14,+62:16,18.0,slr+14,292.25,62.266666666666666
2899,J1929+66,mss+20,19:29,0.0,mss+20,+66,0.0,mss+20,292.25,66.0
2900,J1930+1316,ht75b,19:30:00.947,0.008,gr78,+13:16:11.1,0.2,gr78,292.5039458333333,13.26975
2901,J1930+1357g,hww+21,19:30:12,7.0,hww+21,+13:57,2.0,hww+21,292.54999999999995,13.95
2902,J1930+1403g,hww+21,19:30:18,7.0,hww+21,+14:03,2.0,hww+21,292.57499999999993,14.05
2903,J1930+1408,lbh+15,19:30:18.9526,0.0018,psf+22,+14:08:55.39,0.05,psf+22,292.57896916666664,14.148719444444444
2904,J1930+1722,lcm13,19:30:30.11,0.02,psf+22,+17:22:53.2,0.6,psf+22,292.6254583333333,17.381444444444444
2905,J1930+1852,clb+02,19:30:30.13,0.04,lwa+02,+18:52:14.1,0.6,lwa+02,292.6255416666666,18.870583333333332
2906,J1930-1852,srm+15,19:30:29.7156,0.0007,srm+15,-18:51:46.27,0.06,srm+15,292.623815,-18.86285277777778
2907,J1930+2441,pkr+19,19:30:45.39844,6e-05,pkr+19,+24:41:01.564,0.001,pkr+19,292.6891601666667,24.683767777777778
2908,J1931-0144,ttk+17,19:31:32.025,0.009,clh+20,-01:44:22.5,0.4,clh+20,292.88343749999996,-1.7395833333333335
2909,J1931+1439,lbh+15,19:31:40.433,0.018,lsb+17,+14:39:38.7,0.4,lsb+17,292.9184708333333,14.66075
2910,J1931+1536,ht74,19:31:55.71,0.01,lcx02,+15:36:57.5,0.3,lcx02,292.98212499999994,15.615972222222222
2911,J1931+1817,psf+22,19:31:52.739,0.004,psf+22,+18:17:00.77,0.08,psf+22,292.9697458333333,18.283547222222225
2912,J1931+1952,lcm13,19:31:55.864,0.003,lcm13,+19:52:11.5,0.1,lcm13,292.98276666666663,19.86986111111111
2913,J1931+30,cnst96,19:31:28,16.0,cnst96,+30:35,5.0,cnst96,292.8666666666666,30.583333333333332
2914,J1931+42,gac+21,19:31,7.0,gac+21,+42:30,5.0,gac+21,292.74999999999994,42.5
2915,J1932+1059,lvw68,19:32:14.0570,0.0008,jbv+19,+10:59:33.38,0.02,jbv+19,293.05857083333336,10.992605555555555
2916,J1932+1500,lsb+17,19:32:46.307,0.015,lsb+17,+15:00:22.2,0.4,lsb+17,293.19294583333334,15.006166666666667
2917,J1932+1756,lbh+15,19:32:07.2277,0.0005,pkr+19,+17:56:17.31,0.01,pkr+19,293.03011541666666,17.938141666666667
2918,J1932+1916,pga+13,19:32:19.70,0.04,pga+13,+19:16:39,1.0,pga+13,293.08208333333334,19.2775
2919,J1932+2020,ht74,19:32:08.023,0.0027,hlk+04,+20:20:46.41,0.053,hlk+04,293.0334291666667,20.346225
2920,J1932+2220,ht75b,19:32:22.74,0.029,hlk+04,+22:20:51.5,0.5,hlk+04,293.09475,22.347638888888888
2921,J1932-3655,lml+98,19:32:06.1280,0.0006,lbs+20,-36:55:01.78,0.03,lbs+20,293.0255333333333,-36.917161111111106
2922,J1933+0758,rtj+96,19:33:19.407,0.002,clm+05,+07:58:07.01,0.07,clm+05,293.33086249999997,7.968613888888889
2923,J1933+1304,ht75b,19:33:22.529,0.004,lcx02,+13:04:49.97,0.08,lcx02,293.3438708333333,13.080547222222222
2924,J1933+1726,lbh+15,19:33:22.9828,0.0003,sab+16,+17:26:49.606,0.009,sab+16,293.34576166666665,17.44711277777778
2925,J1933+1923g,hww+21,19:33:58,7.0,hww+21,+19:23,2.0,hww+21,293.4916666666667,19.383333333333333
2926,J1933+2038g,hww+21,19:33:42,7.0,hww+21,+20:38,2.0,hww+21,293.42499999999995,20.633333333333333
2927,J1933+2421,stwd85,19:33:37.832,0.014,hlk+04,+24:36:39.6,0.32,hlk+04,293.4076333333333,24.611
2928,J1933+5335,scb+19,19:33:01.1,0.1,mbc+20,+53:35:43,1.0,mbc+20,293.2545833333333,53.59527777777778
2929,J1933-6211,jbo+07,19:33:32.42668,5e-05,gvo+17,-62:11:46.876,0.001,gvo+17,293.3851111666666,-62.19635444444444
2930,J1934+1926,lbh+15,19:34:21.651,0.006,psf+22,+19:26:35.31,0.14,psf+22,293.59021249999995,19.443141666666666
2931,J1934+2352,nab+13,19:34:46.19,0.02,nab+13,+23:52:55.9,0.3,nab+13,293.6924583333333,23.882194444444444
2932,J1934+5219,slr+14,19:34:23.88,0.023,lsk+18,+52:19:57.6,0.32,lsk+18,293.5995,52.33266666666667
2933,J1935+1159,cha03,19:35:16.076,0.014,bfrs18,+11:59:09.2,0.4,bfrs18,293.81698333333327,11.985888888888889
2934,J1935+1616,dl70,19:35:47.8259,0.0001,cbv+09,+16:16:39.986,0.002,cbv+09,293.9492745833333,16.277773888888888
2935,J1935+1726,lcm13,19:35:03.948,0.003,lcm13,+17:26:28.46,0.03,lcm13,293.7664499999999,17.44123888888889
2936,J1935+1745,ht75b,19:35:29.97,0.01,lcx02,+17:45:12.2,0.2,lcx02,293.8748749999999,17.75338888888889
2937,J1935+1829,psf+22,19:35:42.91,0.01,psf+22,+18:29:28.1,0.3,psf+22,293.9287916666666,18.49113888888889
2938,J1935+2025,lcm13,19:35:41.941,0.003,lcm13,+20:25:40.1,0.3,lcm13,293.9247541666666,20.427805555555558
